"payment_id","customer_id","rental_id","inventory_id","rental_date","return_date","rental_rate","amount_paid","rental_duration","real_duration","delay","film_id","title"
17713,391,3163,2632,"2005-06-20 21:22:13","2005-06-26 15:22:13","0.99","2.99",4,"6","2",577,"Mile Mulan"
17714,392,1530,2421,"2005-06-16 00:38:07","2005-06-24 02:45:07","2.99","6.99",4,"8","4",528,"Lolita World"
17715,392,1764,705,"2005-06-16 17:51:54","2005-06-21 20:36:54","2.99","2.99",6,"5","-1",154,"Clash Freddy"
17716,392,2289,2030,"2005-06-18 07:29:43","2005-06-24 11:16:43","2.99","2.99",6,"6","0",442,"Hunting Musketeers"
17717,392,2890,3437,"2005-06-20 02:00:45","2005-06-27 21:12:45","0.99","4.99",3,"7","4",753,"Rush Goodfellas"
17718,393,1611,1739,"2005-06-16 06:41:35","2005-06-25 06:13:35","2.99","6.99",5,"9","4",378,"Greatest North"
17719,393,1915,2620,"2005-06-17 05:28:28","2005-06-21 07:12:28","0.99","1.99",3,"4","1",574,"Midnight Westward"
17720,393,2219,1881,"2005-06-18 03:16:54","2005-06-22 01:29:54","2.99","2.99",7,"4","-3",410,"Heaven Freedom"
17721,393,2319,1521,"2005-06-18 09:24:22","2005-06-26 14:12:22","2.99","4.99",6,"8","2",331,"Forward Temple"
17722,393,3001,2941,"2005-06-20 09:50:16","2005-06-28 05:13:16","0.99","2.99",6,"8","2",646,"Outbreak Divine"
17723,394,1324,764,"2005-06-15 11:02:45","2005-06-17 07:14:45","4.99","4.99",6,"2","-4",167,"Coma Head"
17724,395,1270,62,"2005-06-15 07:30:22","2005-06-18 11:31:22","0.99","0.99",6,"3","-3",12,"Alaska Phantom"
17725,395,1562,595,"2005-06-16 02:46:27","2005-06-23 00:56:27","0.99","0.99",7,"7","0",130,"Celebrity Horn"
17726,395,1603,3308,"2005-06-16 06:14:03","2005-06-17 06:04:03","0.99","0.99",3,"1","-2",728,"Reunion Witches"
17727,395,3030,1543,"2005-06-20 11:51:59","2005-06-24 10:51:59","4.99","4.99",6,"4","-2",338,"Frisco Forrest"
17728,395,3310,1717,"2005-06-21 08:04:51","2005-06-22 04:20:51","0.99","0.99",3,"1","-2",374,"Graffiti Love"
17729,395,3389,727,"2005-06-21 14:37:55","2005-06-28 18:13:55","4.99","6.99",5,"7","2",159,"Closer Bang"
17730,396,1370,644,"2005-06-15 14:31:05","2005-06-22 19:23:05","0.99","1.99",6,"7","1",140,"Cheaper Clyde"
17731,396,1385,4073,"2005-06-15 15:28:23","2005-06-18 18:37:23","4.99","4.99",5,"3","-2",888,"Thin Sagebrush"
17732,396,1408,2655,"2005-06-15 16:57:58","2005-06-22 21:08:58","2.99","6.99",3,"7","4",582,"Miracle Virtual"
17733,397,1769,1229,"2005-06-16 18:07:48","2005-06-22 12:39:48","4.99","5.99",5,"6","1",272,"Edge Kissing"
17734,397,3027,4028,"2005-06-20 11:50:30","2005-06-25 15:58:30","0.99","1.99",4,"5","1",877,"Taxi Kick"
17735,398,1228,4473,"2005-06-15 03:50:36","2005-06-17 22:41:36","2.99","2.99",3,"2","-1",977,"Window Side"
17736,398,2087,466,"2005-06-17 17:35:10","2005-06-26 13:52:10","4.99","6.99",7,"9","2",103,"Bucket Brotherhood"
17737,398,3141,1806,"2005-06-20 19:55:47","2005-06-30 00:31:47","4.99","9.99",5,"10","5",392,"Hall Cassidy"
17738,399,2961,4539,"2005-06-20 07:29:15","2005-06-24 08:05:15","2.99","2.99",4,"4","0",991,"Worst Banger"
17739,399,3036,4463,"2005-06-20 12:18:31","2005-06-29 09:52:31","2.99","5.99",6,"9","3",975,"Willow Tracy"
17740,400,1364,115,"2005-06-15 14:05:32","2005-06-16 15:31:32","0.99","0.99",3,"1","-2",23,"Anaconda Confessions"
17741,400,1917,2667,"2005-06-17 05:36:07","2005-06-24 01:44:07","0.99","3.99",4,"7","3",586,"Mockingbird Hollywood"
17742,400,1923,691,"2005-06-17 06:06:10","2005-06-24 04:29:10","4.99","6.99",5,"7","2",151,"Cincinatti Whisperer"
17743,402,1194,3774,"2005-06-15 01:25:08","2005-06-21 01:16:08","4.99","4.99",7,"6","-1",826,"Speed Suit"
17744,402,2490,1934,"2005-06-18 22:00:50","2005-06-19 23:45:50","4.99","4.99",7,"1","-6",420,"Holes Brannigan"
17745,402,2913,3456,"2005-06-20 03:42:27","2005-06-23 04:47:27","2.99","2.99",5,"3","-2",758,"Saints Bride"
17746,403,1221,2124,"2005-06-15 03:35:16","2005-06-18 03:11:16","4.99","4.99",3,"3","0",460,"Innocent Usual"
17747,403,1249,2120,"2005-06-15 05:38:09","2005-06-22 10:29:09","4.99","8.99",3,"7","4",460,"Innocent Usual"
17748,403,2488,1338,"2005-06-18 21:38:26","2005-06-24 02:08:26","0.99","3.99",3,"6","3",295,"Expendable Stallion"
17749,403,2927,393,"2005-06-20 04:41:41","2005-06-23 01:59:41","4.99","4.99",6,"3","-3",86,"Boogie Amelie"
17750,403,3049,518,"2005-06-20 12:51:01","2005-06-29 10:53:01","0.99","6.99",3,"9","6",114,"Camelot Vacation"
17751,403,3356,4532,"2005-06-21 11:38:45","2005-06-26 17:18:45","4.99","5.99",4,"5","1",989,"Working Microcosmos"
17752,404,1506,4085,"2005-06-15 22:19:37","2005-06-22 18:28:37","0.99","2.99",5,"7","2",890,"Tights Dawn"
17753,404,1840,340,"2005-06-16 23:39:34","2005-06-21 23:36:34","4.99","4.99",6,"5","-1",75,"Bird Independence"
17754,404,2715,2082,"2005-06-19 14:29:35","2005-06-26 08:44:35","4.99","4.99",7,"7","0",451,"Igby Maker"
17755,404,2951,2903,"2005-06-20 06:23:01","2005-06-24 00:26:01","2.99","2.99",7,"4","-3",638,"Operation Operation"
17756,405,1315,3844,"2005-06-15 10:23:08","2005-06-21 15:06:08","2.99","4.99",4,"6","2",842,"State Wasteland"
17757,405,1888,2872,"2005-06-17 03:58:36","2005-06-22 09:28:36","0.99","0.99",7,"5","-2",629,"Notorious Reunion"
17758,405,1953,3549,"2005-06-17 08:34:57","2005-06-24 09:38:57","4.99","5.99",6,"7","1",776,"Secret Groundhog"
17759,405,2654,3697,"2005-06-19 10:37:54","2005-06-27 11:44:54","0.99","3.99",5,"8","3",809,"Slipper Fidelity"
17760,405,3240,2938,"2005-06-21 02:53:17","2005-06-30 03:25:17","2.99","4.99",7,"9","2",645,"Others Soup"
17761,405,3253,1906,"2005-06-21 03:25:37","2005-06-27 02:46:37","2.99","5.99",3,"6","3",415,"High Encino"
17762,406,2113,1509,"2005-06-17 19:57:46","2005-06-24 00:22:46","4.99","4.99",7,"7","0",330,"Forrester Comancheros"
17763,406,2150,1910,"2005-06-17 22:50:36","2005-06-21 19:33:36","2.99","3.99",3,"4","1",415,"High Encino"
17764,406,2241,921,"2005-06-18 04:31:41","2005-06-24 22:34:41","0.99","2.99",4,"6","2",204,"Dalmations Sweden"
17765,406,2325,752,"2005-06-18 10:08:07","2005-06-21 15:07:07","0.99","0.99",4,"3","-1",164,"Coast Rainbow"
17766,406,2585,91,"2005-06-19 05:05:03","2005-06-20 09:28:03","0.99","0.99",6,"1","-5",18,"Alter Victory"
17767,406,3186,3198,"2005-06-20 23:04:20","2005-06-29 02:56:20","2.99","7.99",4,"9","5",702,"Pulp Beverly"
17768,406,3306,1669,"2005-06-21 07:46:58","2005-06-26 11:22:58","2.99","4.99",3,"5","2",364,"Godfather Diary"
17769,407,1698,1474,"2005-06-16 13:04:42","2005-06-21 15:54:42","2.99","2.99",5,"5","0",322,"Flatliners Killer"
17770,407,2597,2278,"2005-06-19 05:53:46","2005-06-20 05:14:46","0.99","0.99",5,"1","-4",493,"Kane Exorcist"
17771,408,2479,1624,"2005-06-18 21:03:08","2005-06-22 16:49:08","4.99","4.99",6,"4","-2",354,"Ghost Groundhog"
17772,408,2564,4008,"2005-06-19 03:41:10","2005-06-24 03:10:10","0.99","2.99",3,"5","2",873,"Sweethearts Suspects"
17773,408,2728,775,"2005-06-19 15:04:04","2005-06-22 12:22:04","2.99","2.99",3,"3","0",169,"Comforts Rush"
17774,409,1226,2290,"2005-06-15 03:46:10","2005-06-23 02:00:10","0.99","5.99",3,"8","5",496,"Kick Savannah"
17775,409,2310,2590,"2005-06-18 08:45:59","2005-06-26 05:06:59","4.99","8.99",4,"8","4",568,"Memento Zoolander"
17776,410,1514,2937,"2005-06-15 22:57:34","2005-06-19 20:27:34","2.99","2.99",7,"4","-3",645,"Others Soup"
17777,410,2073,3530,"2005-06-17 16:33:59","2005-06-19 11:57:59","2.99","2.99",4,"2","-2",772,"Sea Virgin"
17778,410,2255,24,"2005-06-18 05:21:12","2005-06-26 09:19:12","2.99","4.99",6,"8","2",5,"African Egg"
17779,410,2400,3194,"2005-06-18 16:10:46","2005-06-25 20:34:46","2.99","5.99",4,"7","3",702,"Pulp Beverly"
17780,410,2971,1585,"2005-06-20 07:56:00","2005-06-27 11:38:00","0.99","0.99",7,"7","0",348,"Gandhi Kwai"
17781,410,3249,703,"2005-06-21 03:13:19","2005-06-29 04:04:19","2.99","4.99",6,"8","2",154,"Clash Freddy"
17782,411,1985,87,"2005-06-17 10:31:37","2005-06-22 11:17:37","0.99","0.99",6,"5","-1",18,"Alter Victory"
17783,411,1997,846,"2005-06-17 11:19:43","2005-06-19 14:18:43","2.99","2.99",3,"2","-1",185,"Cowboy Doom"
17784,411,2712,3132,"2005-06-19 14:20:13","2005-06-22 19:08:13","0.99","0.99",6,"3","-3",688,"Polish Brooklyn"
17785,412,3292,3288,"2005-06-21 06:59:11","2005-06-23 07:11:11","2.99","2.99",5,"2","-3",724,"Remember Diary"
17786,413,2130,1369,"2005-06-17 21:00:44","2005-06-26 00:05:44","0.99","5.99",4,"9","5",301,"Family Sweet"
17787,413,2545,3237,"2005-06-19 02:23:36","2005-06-20 03:17:36","4.99","4.99",4,"1","-3",710,"Rage Games"
17788,414,2246,4287,"2005-06-18 04:54:29","2005-06-22 09:14:29","4.99","4.99",4,"4","0",933,"Vampire Whale"
17789,414,2559,4433,"2005-06-19 03:09:46","2005-06-28 07:49:46","4.99","9.99",4,"9","5",969,"West Lion"
17790,414,3318,1111,"2005-06-21 08:23:05","2005-06-27 14:07:05","4.99","5.99",5,"6","1",246,"Doubtfire Labyrinth"
17791,415,1867,3537,"2005-06-17 02:01:37","2005-06-25 04:52:37","2.99","4.99",6,"8","2",773,"Seabiscuit Punk"
17792,415,3211,1150,"2005-06-21 01:01:29","2005-06-23 04:05:29","2.99","2.99",4,"2","-2",254,"Driver Annie"
17793,416,1158,1632,"2005-06-14 22:53:33","2005-06-18 21:37:33","2.99","2.99",5,"4","-1",356,"Giant Troopers"
17794,416,1343,2393,"2005-06-15 12:27:19","2005-06-21 16:57:19","2.99","4.99",4,"6","2",522,"Life Twisted"
17795,416,1553,4026,"2005-06-16 02:02:44","2005-06-19 07:50:44","0.99","0.99",4,"3","-1",877,"Taxi Kick"
17796,416,1596,2552,"2005-06-16 05:30:58","2005-06-21 04:18:58","2.99","2.99",7,"5","-2",559,"Married Go"
17797,416,1771,1769,"2005-06-16 18:12:17","2005-06-18 16:11:17","0.99","0.99",6,"2","-4",383,"Groove Fiction"
17798,417,1921,4369,"2005-06-17 06:04:16","2005-06-23 05:26:16","0.99","3.99",3,"6","3",953,"Wait Cider"
17799,418,2825,2601,"2005-06-19 20:32:19","2005-06-22 22:32:19","2.99","2.99",6,"3","-3",571,"Metal Armageddon"
17800,418,2943,2591,"2005-06-20 05:43:05","2005-06-25 04:31:05","2.99","2.99",7,"5","-2",569,"Menagerie Rushmore"
17801,418,2969,1748,"2005-06-20 07:44:27","2005-06-22 06:12:27","2.99","2.99",7,"2","-5",380,"Greek Everyone"
17802,419,2793,732,"2005-06-19 18:52:37","2005-06-25 19:45:37","0.99","2.99",4,"6","2",160,"Club Graffiti"
17803,420,2672,1164,"2005-06-19 11:42:04","2005-06-25 09:14:04","0.99","3.99",3,"6","3",257,"Drumline Cyclone"
17804,420,2698,3900,"2005-06-19 13:29:11","2005-06-20 07:31:11","0.99","0.99",3,"1","-2",851,"Straight Hours"
17805,420,2726,2970,"2005-06-19 15:02:20","2005-06-21 15:38:20","0.99","0.99",3,"2","-1",651,"Packer Madigan"
17806,421,1693,2386,"2005-06-16 12:39:51","2005-06-19 16:19:51","4.99","4.99",7,"3","-4",521,"Lies Treatment"
17807,421,2407,2547,"2005-06-18 16:50:41","2005-06-24 15:29:41","2.99","2.99",7,"6","-1",559,"Married Go"
17808,421,3170,1306,"2005-06-20 22:02:54","2005-06-29 00:41:54","2.99","4.99",7,"9","2",288,"Escape Metropolis"
17809,422,1846,1725,"2005-06-17 00:02:44","2005-06-18 23:47:44","0.99","0.99",4,"1","-3",376,"Grapes Fury"
17810,422,1897,4142,"2005-06-17 04:26:23","2005-06-25 09:32:23","2.99","4.99",6,"8","2",900,"Town Ark"
17811,422,2747,1374,"2005-06-19 16:22:07","2005-06-24 19:28:07","2.99","2.99",5,"5","0",302,"Fantasia Park"
17812,422,2778,3357,"2005-06-19 18:18:12","2005-06-28 21:43:12","0.99","5.99",4,"9","5",737,"Rock Instinct"
17813,423,1504,3621,"2005-06-15 22:08:06","2005-06-24 01:16:06","0.99","3.99",6,"9","3",790,"Shootist Superfly"
17814,423,1827,3804,"2005-06-16 21:54:40","2005-06-19 21:28:40","0.99","0.99",5,"3","-2",833,"Splendor Patton"
17815,423,2600,469,"2005-06-19 06:07:25","2005-06-28 03:37:25","4.99","6.99",7,"9","2",103,"Bucket Brotherhood"
17816,423,2758,3558,"2005-06-19 17:04:35","2005-06-26 14:45:35","4.99","6.99",5,"7","2",777,"Secretary Rouge"
17817,423,3072,4131,"2005-06-20 14:21:31","2005-06-27 18:46:31","4.99","8.99",3,"7","4",897,"Torque Bound"
17818,424,3044,3216,"2005-06-20 12:38:49","2005-06-25 07:49:49","4.99","4.99",5,"5","0",706,"Queen Luke"
17819,424,3166,1850,"2005-06-20 21:32:32","2005-06-27 20:29:32","4.99","6.99",5,"7","2",403,"Harry Idaho"
17820,424,3404,2005,"2005-06-21 15:57:52","2005-06-24 20:58:52","0.99","0.99",4,"3","-1",436,"Hours Rage"
17821,425,3276,1890,"2005-06-21 05:35:52","2005-06-29 03:26:52","4.99","6.99",6,"8","2",412,"Heavyweights Beast"
17822,426,1709,3501,"2005-06-16 14:10:15","2005-06-24 16:38:15","4.99","6.99",6,"8","2",767,"Scalawag Duck"
17823,426,1842,1472,"2005-06-16 23:45:59","2005-06-26 05:31:59","2.99","7.99",5,"10","5",322,"Flatliners Killer"
17824,426,2204,1137,"2005-06-18 02:11:38","2005-06-24 00:28:38","2.99","2.99",6,"6","0",252,"Dream Pickup"
17825,426,2804,88,"2005-06-19 19:24:54","2005-06-25 01:19:54","0.99","0.99",6,"6","0",18,"Alter Victory"
17826,426,3243,2556,"2005-06-21 03:00:11","2005-06-25 21:53:11","0.99","0.99",6,"4","-2",560,"Mars Roman"
17827,427,1342,4429,"2005-06-15 12:26:21","2005-06-22 11:23:21","4.99","5.99",6,"7","1",968,"Werewolf Lola"
17828,427,1628,868,"2005-06-16 07:52:55","2005-06-25 11:09:55","0.99","3.99",6,"9","3",191,"Crooked Frogmen"
17829,427,1648,457,"2005-06-16 09:17:07","2005-06-24 06:31:07","0.99","5.99",3,"8","5",101,"Brotherhood Blanket"
17830,427,1857,4257,"2005-06-17 01:12:58","2005-06-21 04:49:58","0.99","1.99",3,"4","1",925,"United Pilot"
17831,427,2466,1356,"2005-06-18 20:18:42","2005-06-20 01:32:42","0.99","0.99",4,"2","-2",299,"Factory Dragon"
17832,428,1227,654,"2005-06-15 03:50:03","2005-06-21 23:48:03","0.99","3.99",3,"6","3",142,"Chicken Hellfighters"
17833,428,1471,565,"2005-06-15 20:53:26","2005-06-24 18:25:26","0.99","2.99",7,"9","2",122,"Carrie Bunch"
17834,428,1601,3115,"2005-06-16 06:11:13","2005-06-21 08:57:13","2.99","3.99",4,"5","1",684,"Pizza Jumanji"
17835,428,2677,4384,"2005-06-19 12:01:59","2005-06-21 06:15:59","2.99","2.99",6,"2","-4",958,"Wardrobe Phantom"
17836,428,3377,1845,"2005-06-21 13:51:12","2005-06-22 18:16:12","0.99","0.99",3,"1","-2",402,"Harper Dying"
17837,429,1781,2841,"2005-06-16 19:20:24","2005-06-25 17:02:24","0.99","5.99",4,"9","5",623,"Newton Labyrinth"
17838,429,1798,1654,"2005-06-16 20:16:15","2005-06-20 22:23:15","2.99","2.99",5,"4","-1",361,"Gleaming Jawbreaker"
17839,429,1916,4428,"2005-06-17 05:29:59","2005-06-26 05:35:59","4.99","7.99",6,"9","3",968,"Werewolf Lola"
17840,429,3409,3374,"2005-06-21 16:17:38","2005-06-22 14:16:38","2.99","2.99",5,"1","-4",740,"Rollercoaster Bringing"
17841,430,1207,2277,"2005-06-15 02:27:08","2005-06-19 08:18:08","0.99","0.99",6,"4","-2",492,"Jungle Closer"
17842,430,1274,2765,"2005-06-15 07:52:52","2005-06-20 10:01:52","2.99","2.99",6,"5","-1",608,"Murder Antitrust"
17843,430,1538,708,"2005-06-16 01:05:50","2005-06-18 19:48:50","2.99","2.99",6,"2","-4",154,"Clash Freddy"
17844,430,1759,1402,"2005-06-16 17:46:37","2005-06-24 19:40:37","4.99","6.99",6,"8","2",307,"Fellowship Autumn"
17845,430,2892,2993,"2005-06-20 02:06:39","2005-06-21 02:50:39","0.99","0.99",3,"1","-2",656,"Papi Necklace"
17846,430,3153,659,"2005-06-20 20:44:15","2005-06-23 16:04:15","0.99","0.99",6,"3","-3",143,"Chill Luck"
17847,431,1561,2263,"2005-06-16 02:41:30","2005-06-22 05:19:30","0.99","2.99",4,"6","2",489,"Juggler Hardly"
17848,431,2096,1069,"2005-06-17 18:33:04","2005-06-21 17:29:04","4.99","4.99",5,"4","-1",239,"Dogma Family"
17849,431,2269,3088,"2005-06-18 06:20:54","2005-06-25 04:51:54","2.99","3.99",6,"7","1",679,"Pilot Hoosiers"
17850,431,2281,4212,"2005-06-18 06:47:29","2005-06-20 10:27:29","4.99","4.99",7,"2","-5",915,"Truman Crazy"
17851,431,2761,2134,"2005-06-19 17:22:17","2005-06-20 20:20:17","2.99","2.99",5,"1","-4",462,"Insider Arizona"
17852,431,3304,2154,"2005-06-21 07:43:40","2005-06-27 08:06:40","4.99","6.99",4,"6","2",465,"Interview Liaisons"
17853,431,3369,303,"2005-06-21 13:20:31","2005-06-30 13:45:31","4.99","8.99",5,"9","4",68,"Betrayed Rear"
17854,432,1180,3119,"2005-06-15 00:39:01","2005-06-21 22:44:01","4.99","5.99",5,"6","1",686,"Pluto Oleander"
17855,432,1597,743,"2005-06-16 05:47:03","2005-06-18 04:21:03","2.99","2.99",4,"2","-2",162,"Clueless Bucket"
17856,432,3194,1835,"2005-06-20 23:59:57","2005-06-24 19:21:57","4.99","4.99",5,"4","-1",398,"Hanover Galaxy"
17857,434,1225,1929,"2005-06-15 03:45:35","2005-06-19 02:03:35","0.99","0.99",5,"4","-1",418,"Hobbit Alien"
17858,434,1584,3545,"2005-06-16 04:50:50","2005-06-21 22:51:50","4.99","5.99",4,"5","1",775,"Seattle Expecations"
17859,434,2415,3105,"2005-06-18 17:02:42","2005-06-25 13:16:42","4.99","7.99",4,"7","3",682,"Pittsburgh Hunchback"
17860,434,2430,1984,"2005-06-18 17:51:46","2005-06-23 19:17:46","2.99","3.99",4,"5","1",433,"Horn Working"
17861,434,2494,1313,"2005-06-18 22:15:09","2005-06-25 17:23:09","0.99","3.99",4,"7","3",290,"Everyone Craft"
17862,434,3014,2179,"2005-06-20 10:45:20","2005-06-23 06:29:20","2.99","2.99",7,"3","-4",471,"Island Exorcist"
17863,434,3037,2033,"2005-06-20 12:28:03","2005-06-21 08:21:03","2.99","2.99",6,"1","-5",443,"Hurricane Affair"
17864,435,1443,2485,"2005-06-15 18:57:51","2005-06-18 14:18:51","0.99","0.99",4,"3","-1",545,"Madness Attacks"
17865,435,2984,1819,"2005-06-20 08:43:44","2005-06-22 03:08:44","0.99","0.99",4,"2","-2",395,"Handicap Boondock"
17866,436,2291,3949,"2005-06-18 07:36:46","2005-06-26 04:57:46","4.99","9.99",3,"8","5",861,"Suit Walls"
17867,437,2239,4419,"2005-06-18 04:23:54","2005-06-26 00:12:54","0.99","5.99",3,"8","5",966,"Wedding Apollo"
17868,437,2792,3057,"2005-06-19 18:52:25","2005-06-23 17:39:25","2.99","2.99",7,"4","-3",672,"Perfect Groove"
17869,437,3265,3637,"2005-06-21 04:23:13","2005-06-28 03:37:13","0.99","2.99",5,"7","2",794,"Side Ark"
17870,438,1431,3193,"2005-06-15 18:26:29","2005-06-21 17:33:29","2.99","4.99",4,"6","2",702,"Pulp Beverly"
17871,438,1779,1044,"2005-06-16 18:55:11","2005-06-17 20:11:11","0.99","0.99",3,"1","-2",233,"Disciple Mother"
17872,438,2206,3651,"2005-06-18 02:14:45","2005-06-24 23:20:45","0.99","0.99",7,"6","-1",797,"Silence Kane"
17873,438,2591,4481,"2005-06-19 05:32:22","2005-06-25 23:42:22","4.99","4.99",6,"6","0",979,"Witches Panic"
17874,438,3315,4108,"2005-06-21 08:17:04","2005-06-24 11:04:04","4.99","4.99",4,"3","-1",893,"Titans Jerk"
17875,438,3368,548,"2005-06-21 13:18:38","2005-06-23 11:13:38","0.99","0.99",6,"2","-4",119,"Caper Motions"
17876,439,1264,4176,"2005-06-15 06:59:39","2005-06-18 08:10:39","4.99","4.99",3,"3","0",908,"Trap Guys"
17877,439,1557,2617,"2005-06-16 02:28:35","2005-06-16 22:11:35","0.99","0.99",3,"0","-3",574,"Midnight Westward"
17878,439,2097,569,"2005-06-17 18:40:04","2005-06-23 13:49:04","4.99","4.99",6,"6","0",123,"Casablanca Super"
17879,439,2621,1746,"2005-06-19 08:07:31","2005-06-28 05:36:31","0.99","2.99",7,"9","2",379,"Greedy Roots"
17880,439,2992,3347,"2005-06-20 09:11:51","2005-06-24 05:59:51","2.99","2.99",7,"4","-3",735,"Robbers Joon"
17881,439,3294,2390,"2005-06-21 07:03:23","2005-06-30 02:22:23","4.99","6.99",7,"9","2",521,"Lies Treatment"
17882,441,1602,1777,"2005-06-16 06:12:40","2005-06-19 03:50:40","4.99","4.99",6,"3","-3",385,"Groundhog Uncut"
17883,441,2328,2304,"2005-06-18 10:17:21","2005-06-21 04:18:21","4.99","4.99",3,"3","0",501,"Kissing Dolls"
17884,442,1251,3307,"2005-06-15 05:58:55","2005-06-23 02:45:55","0.99","5.99",3,"8","5",728,"Reunion Witches"
17885,442,1358,2025,"2005-06-15 13:28:48","2005-06-21 13:40:48","0.99","0.99",6,"6","0",440,"Hunger Roof"
17886,442,1576,1014,"2005-06-16 03:54:39","2005-06-24 21:55:39","4.99","8.99",4,"8","4",227,"Details Packer"
17887,442,1774,3058,"2005-06-16 18:27:52","2005-06-21 13:35:52","2.99","2.99",7,"5","-2",672,"Perfect Groove"
17888,443,2871,1731,"2005-06-20 00:27:49","2005-06-29 01:36:49","0.99","2.99",7,"9","2",377,"Grease Youth"
17889,444,1239,3731,"2005-06-15 04:53:01","2005-06-16 07:03:01","0.99","0.99",3,"1","-2",816,"Snowman Rollercoaster"
17890,444,1397,1830,"2005-06-15 16:25:26","2005-06-21 20:45:26","2.99","3.99",5,"6","1",397,"Hanky October"
17891,444,1441,2095,"2005-06-15 18:54:21","2005-06-22 22:48:21","0.99","1.99",6,"7","1",454,"Impact Aladdin"
17892,444,2551,2007,"2005-06-19 02:51:04","2005-06-28 05:02:04","2.99","4.99",7,"9","2",437,"House Dynamite"
17893,444,3301,503,"2005-06-21 07:32:25","2005-06-28 06:26:25","4.99","7.99",4,"7","3",112,"Calendar Gunfight"
17894,444,3415,3540,"2005-06-21 16:59:49","2005-06-27 17:19:49","2.99","5.99",3,"6","3",774,"Searchers Wait"
17895,446,2248,1999,"2005-06-18 04:59:48","2005-06-19 08:51:48","4.99","4.99",6,"1","-5",435,"Hotel Happiness"
17896,446,2335,3968,"2005-06-18 10:59:36","2005-06-26 06:42:36","0.99","3.99",5,"8","3",864,"Sundance Invasion"
17897,446,2520,4181,"2005-06-19 00:29:00","2005-06-28 04:36:00","4.99","6.99",7,"9","2",911,"Trip Newton"
17898,446,2710,2965,"2005-06-19 14:03:56","2005-06-21 16:15:56","0.99","0.99",3,"2","-1",650,"Pacific Amistad"
17899,446,3060,2075,"2005-06-20 13:47:20","2005-06-25 16:00:20","2.99","2.99",5,"5","0",450,"Idols Snatchers"
17900,446,3168,2407,"2005-06-20 21:46:01","2005-06-22 20:40:01","0.99","0.99",4,"2","-2",525,"Loathing Legally"
17901,447,1230,2324,"2005-06-15 04:04:09","2005-06-16 02:21:09","0.99","0.99",5,"1","-4",504,"Kwai Homeward"
17902,447,1890,1764,"2005-06-17 04:06:13","2005-06-22 07:46:13","0.99","2.99",3,"5","2",382,"Grit Clockwork"
17903,447,2025,1203,"2005-06-17 13:04:00","2005-06-18 18:45:00","4.99","4.99",4,"1","-3",267,"Eagles Panky"
17904,447,2285,755,"2005-06-18 07:00:54","2005-06-25 08:58:54","4.99","4.99",7,"7","0",165,"Coldblooded Darling"
17905,448,1313,1657,"2005-06-15 10:18:34","2005-06-23 06:25:34","2.99","5.99",5,"8","3",361,"Gleaming Jawbreaker"
17906,448,1823,3871,"2005-06-16 21:48:16","2005-06-22 03:09:16","4.99","7.99",3,"6","3",846,"Sting Personal"
17907,448,2697,2271,"2005-06-19 13:29:08","2005-06-23 13:21:08","0.99","0.99",4,"4","0",491,"Jumping Wrath"
17908,448,3225,1003,"2005-06-21 02:16:55","2005-06-27 05:39:55","0.99","3.99",3,"6","3",225,"Destination Jerk"
17909,448,3347,4330,"2005-06-21 11:08:32","2005-06-28 09:59:32","4.99","5.99",6,"7","1",944,"Virgin Daisy"
